town,zip,sold_price,units,price_per_unit,sqft,price_per_sqft,gross_annual_income,grm,noi_reported,cap_rate_pct,sold_date,days_on_market,year_built,annual_taxes,sale_to_list_pct,unit_mix
Haverhill,1830,647000.0,2.0,323500.0,1815,356.47,22800.0,28.38,22800.0,3.52,2025-11-06,23,1907,5451.0,104.37,"1x 1BR, 1x 3BR"
Salem,1970,830000.0,2.0,415000.0,2409,344.54,,,,,2025-11-06,24,1850,7625.0,104.4,"1x 2BR, 1x 3BR"
Attleboro,2703,638097.0,3.0,212699.0,3221,198.11,44880.0,14.22,44880.0,7.03,2025-11-06,67,1900,8843.99,98.18,"1x 0BR, 3x 2BR"
Fall River,2724,745000.0,4.0,186250.0,3686,202.12,55200.0,13.5,55200.0,7.41,2025-11-06,19,1900,5816.6,111.19,4x 2BR
New Bedford,2740,552000.0,2.0,276000.0,2035,271.25,,,,,2025-11-06,5,1888,5424.0,100.36,2x 2BR
Northampton,1060,475500.0,2.0,237750.0,1621,293.34,,,,,2025-11-06,20,1900,4522.0,105.69,2x 1BR
Arlington,2474,1325000.0,2.0,662500.0,3380,392.01,,,,,2025-11-06,15,1923,12206.0,110.51,"1x 2BR, 1x 3BR"
Lawrence,1843,775000.0,3.0,258333.33,2992,259.02,46200.0,16.77,46200.0,5.96,2025-11-06,21,1920,5395.0,96.94,"1x 1BR, 2x 2BR"
Gloucester,1930,715000.0,2.0,357500.0,2626,272.28,,,,,2025-11-06,8,1926,6126.0,95.49,"1x 2BR, 1x 3BR"
Brookline,2446,3475000.0,3.0,1158333.33,5682,611.58,,,,,2025-11-06,15,1900,31405.0,99.43,"1x 2BR, 2x 3BR"
Springfield,1104,400000.0,2.0,200000.0,1754,228.05,,,,,2025-11-07,1,1985,3809.0,100.0,"1x 2BR, 1x 3BR"
Chicopee,1013,420000.0,2.0,210000.0,2228,188.51,28800.0,14.58,28800.0,6.86,2025-11-07,68,1920,4398.0,112.33,2x 2BR
Framingham,1702,560000.0,2.0,280000.0,1740,321.84,46440.0,12.06,46440.0,8.29,2025-11-07,5,1952,6786.0,101.84,2x 2BR
Chelsea,2150,1225000.0,2.0,612500.0,3498,350.2,,,,,2025-11-07,37,1910,12858.0,98.08,"1x 3BR, 1x 5BR"
Milford,1757,410000.0,2.0,205000.0,1754,233.75,,,,,2025-11-07,27,1900,5371.0,84.89,"1x 2BR, 1x 3BR"
Marlborough,1752,805000.0,3.0,268333.33,2408,334.3,80040.0,10.06,62040.0,7.71,2025-11-07,15,1900,5550.0,102.55,"1x 1BR, 2x 2BR"
Brockton,2301,810000.0,2.0,405000.0,3171,255.44,,,,,2025-11-07,27,1912,7443.0,102.53,"1x 3BR, 1x 5BR"
Boston,2127,1105000.0,2.0,552500.0,1614,684.63,75600.0,14.62,75600.0,6.84,2025-11-07,72,1880,10838.0,92.08,"1x 1BR, 1x 2BR"
Medford,2155,2182500.0,2.0,1091250.0,3580,609.64,,,,,2025-11-07,6,1900,0.0,96.36,"1x 4BR, 1x 5BR"
Taunton,2780,865000.0,2.0,432500.0,3976,217.56,84000.0,10.3,84000.0,9.71,2025-11-07,18,1900,3399.0,108.13,"1x 3BR, 1x 4BR"
New Bedford,2740,270000.0,2.0,135000.0,1435,188.15,,,,,2025-11-07,35,1870,3634.0,90.03,2x 2BR
Springfield,1108,200000.0,3.0,66666.67,2987,66.96,,,,,2025-11-07,8,1909,3701.0,114.29,3x 2BR
Marlborough,1752,1480000.0,6.0,246666.67,4809,307.76,147000.0,10.07,,,2025-11-07,23,1890,8487.97,98.67,"2x 1BR, 2x 2BR, 1x 4BR"
New Bedford,2746,650000.0,3.0,216666.67,2962,219.45,,,,,2025-11-07,31,1896,3747.0,100.0,"1x 2BR, 2x 3BR"
New Bedford,2740,675000.0,3.0,225000.0,3441,196.16,,,,,2025-11-07,23,1911,5880.0,104.01,3x 3BR
New Bedford,2744,710000.0,3.0,236666.67,3906,181.77,40800.0,17.4,40800.0,5.75,2025-11-07,21,1900,6110.0,105.19,3x 3BR
Norton,2766,500000.0,2.0,250000.0,2124,235.4,36000.0,13.89,36000.0,7.2,2025-11-07,1,1860,6303.0,101.01,2x 2BR
Athol,1331,420000.0,2.0,210000.0,2600,161.54,,,,,2025-11-07,23,1900,3007.0,105.0,"1x 2BR, 1x 4BR"
Boston,2135,1260000.0,2.0,630000.0,2779,453.4,51600.0,24.42,51600.0,4.1,2025-11-07,48,1905,11381.0,97.3,"1x 2BR, 1x 4BR"
Bridgewater,2324,670000.0,3.0,223333.33,3246,206.41,,,,,2025-11-07,7,1916,7170.0,100.0,3x 2BR
Fall River,2721,600000.0,5.0,120000.0,4848,123.76,45000.0,13.33,45000.0,7.5,2025-11-07,96,1900,2890.0,96.79,"1x 0BR, 3x 1BR, 1x 2BR"
South Hadley,1075,540000.0,3.0,180000.0,3000,180.0,67200.0,8.04,67200.0,12.44,2025-11-07,39,1900,4977.0,90.02,"1x 0BR, 1x 2BR, 1x 3BR"
Chicopee,1020,429000.0,2.0,214500.0,1784,240.47,32400.0,13.24,32400.0,7.55,2025-11-07,5,1987,4628.0,107.28,2x 2BR
Haverhill,1830,1525000.0,10.0,152500.0,7656,199.19,10800.0,141.2,64800.0,4.25,2025-11-07,9,1900,16421.0,105.17,5x 1BR
Gloucester,1930,580000.0,2.0,290000.0,2636,220.03,,,,,2025-11-07,101,1900,5321.0,93.7,"1x 2BR, 1x 3BR"
Norwood,2062,710000.0,2.0,355000.0,1512,469.58,42900.0,16.55,42900.0,6.04,2025-11-07,7,1940,6028.0,103.05,2x 2BR
New Bedford,2740,375000.0,2.0,187500.0,1812,206.95,,,,,2025-11-07,131,1873,4374.0,95.18,2x 3BR
Springfield,1109,265000.0,2.0,132500.0,1788,148.21,43200.0,6.13,43200.0,16.3,2025-11-07,64,1890,2849.0,96.36,2x 3BR
Springfield,1107,467000.0,2.0,233500.0,3040,153.62,51600.0,9.05,51600.0,11.05,2025-11-07,35,1915,4568.0,101.54,"1x 3BR, 1x 5BR"
Haverhill,1832,785000.0,3.0,261666.67,3000,261.67,28800.0,27.26,28800.0,3.67,2025-11-07,45,1900,6628.0,101.3,"2x 2BR, 1x 3BR"
Somerville,2145,1365000.0,2.0,682500.0,4156,328.44,,,,,2025-11-07,17,1930,9446.0,101.11,"1x 2BR, 1x 3BR"
Boston,2125,1600000.0,3.0,533333.33,3405,469.9,111000.0,14.41,111000.0,6.94,2025-11-07,23,1905,15565.0,103.23,3x 3BR
Peabody,1960,1120000.0,3.0,373333.33,4276,261.93,61800.0,18.12,61800.0,5.52,2025-11-07,29,1985,9677.0,100.0,"1x 1BR, 1x 2BR, 1x 4BR"
Taunton,2780,720000.0,2.0,360000.0,2520,285.71,,,,,2025-11-07,13,1920,5583.0,101.41,2x 3BR
Springfield,1108,370000.0,2.0,185000.0,2736,135.23,30000.0,12.33,28110.0,7.6,2025-11-07,40,1989,4519.0,100.27,2x 2BR
Winchester,1890,1600000.0,2.0,800000.0,3591,445.56,,,,,2025-11-07,15,1880,18874.0,96.97,2x 4BR
Everett,2149,700000.0,3.0,233333.33,2652,263.95,24.0,29166.67,24.0,0.0,2025-11-07,20,1907,7298.0,88.05,3x 1BR
Boston,2122,1120000.0,3.0,373333.33,2670,419.48,,,,,2025-11-07,39,1905,10022.0,97.39,"2x 2BR, 1x 3BR"
Worcester,1605,800000.0,3.0,266666.67,3908,204.71,92844.0,8.62,66503.0,8.31,2025-11-07,23,1923,10431.0,96.97,3x 3BR
Ludlow,1056,650000.0,4.0,162500.0,4628,140.45,82200.0,7.91,52056.0,8.01,2025-11-07,30,1957,5439.0,100.0,"1x 1BR, 1x 2BR, 1x 4BR"
North Attleboro,2760,690000.0,2.0,345000.0,2857,241.51,,,,,2025-11-07,69,1930,5683.0,98.59,"1x 2BR, 1x 3BR"
Webster,1570,500000.0,3.0,166666.67,2842,175.93,35100.0,14.25,35100.0,7.02,2025-11-07,19,1870,3758.0,104.19,3x 2BR
Methuen,1844,760000.0,2.0,380000.0,2508,303.03,,,,,2025-11-07,72,1930,6529.0,97.45,"1x 2BR, 1x 3BR"
Holyoke,1040,346000.0,2.0,173000.0,3086,112.12,12000.0,28.83,12000.0,3.47,2025-11-07,20,1880,4795.0,101.76,"1x 1BR, 1x 5BR"
Palmer,1069,308000.0,2.0,154000.0,2126,144.87,39600.0,7.78,39600.0,12.86,2025-11-07,60,1900,4599.0,97.78,2x 2BR
Gardner,1440,295000.0,2.0,147500.0,1426,206.87,10200.0,28.92,10200.0,3.46,2025-11-07,32,1900,3172.0,95.47,"1x 1BR, 1x 2BR"
Fall River,2721,735000.0,3.0,245000.0,3672,200.16,43800.0,16.78,43800.0,5.96,2025-11-07,9,1900,6442.0,105.02,"1x 2BR, 2x 3BR"
Leominster,1453,700000.0,3.0,233333.33,3456,202.55,53100.0,13.18,53100.0,7.59,2025-11-07,15,1900,7167.0,93.33,"1x 2BR, 2x 3BR"
Lowell,1850,675000.0,2.0,337500.0,2078,324.83,,,,,2025-11-07,62,1900,6614.0,96.44,2x 3BR
Medford,2155,1075000.0,2.0,537500.0,2450,438.78,23400.0,45.94,23400.0,2.18,2025-11-07,8,1932,8594.08,102.38,2x 2BR
Holyoke,1040,303000.0,2.0,151500.0,1622,186.81,,,,,2025-11-07,22,1910,3885.0,101.0,"1x 1BR, 1x 4BR"
Lancaster,1523,645000.0,2.0,322500.0,2582,249.81,55200.0,11.68,55200.0,8.56,2025-11-10,99,1890,7610.0,98.62,"1x 2BR, 1x 3BR"
Belchertown,1007,400000.0,2.0,200000.0,2748,145.56,38400.0,10.42,38400.0,9.6,2025-11-10,35,1800,5747.0,96.39,2x 2BR
Lawrence,1843,1200000.0,4.0,300000.0,5708,210.23,92400.0,12.99,66580.0,5.55,2025-11-10,26,1900,7402.0,96.0,"3x 4BR, 1x 5BR"
Haverhill,1832,955000.0,3.0,318333.33,3846,248.31,96000.0,9.95,96000.0,10.05,2025-11-10,29,1912,8100.0,100.54,3x 4BR
Springfield,1109,440000.0,2.0,220000.0,2664,165.17,,,,,2025-11-10,40,1914,4505.0,102.33,2x 3BR
Worcester,1610,640000.0,3.0,213333.33,2912,219.78,68400.0,9.36,68400.0,10.69,2025-11-10,31,1890,6465.0,94.19,"1x 2BR, 2x 3BR"
New Bedford,2745,710000.0,3.0,236666.67,3573,198.71,,,,,2025-11-10,22,1914,5983.0,101.43,3x 3BR
Fall River,2724,649000.0,3.0,216333.33,4230,153.43,58800.0,11.04,58800.0,9.06,2025-11-10,86,1900,6721.0,98.48,3x 3BR
Abington,2351,760000.0,3.0,253333.33,3014,252.16,43500.0,17.47,43500.0,5.72,2025-11-10,21,1850,7729.0,104.83,"1x 1BR, 2x 2BR"
Leicester,1524,545000.0,2.0,272500.0,2172,250.92,22800.0,23.9,22800.0,4.18,2025-11-10,14,1850,4541.0,94.78,2x 2BR
Fitchburg,1420,495000.0,3.0,165000.0,3447,143.6,,,,,2025-11-10,45,1915,5530.0,91.67,3x 2BR
Taunton,2780,720000.0,3.0,240000.0,2482,290.09,24.0,30000.0,24.0,0.0,2025-11-10,22,1900,5584.0,99.31,3x 2BR
Boston,2127,1421500.0,3.0,473833.33,2160,658.1,96000.0,14.81,89453.0,6.29,2025-11-10,7,1899,13890.0,100.18,3x 1BR
Boston,2121,1150000.0,2.0,575000.0,4862,236.53,,,,,2025-11-10,134,1900,9523.0,95.84,2x 4BR
Grafton,1519,850000.0,3.0,283333.33,4139,205.36,79200.0,10.73,63506.0,7.47,2025-11-10,25,1839,11737.0,100.0,"1x 1BR, 1x 2BR, 1x 3BR"
Quincy,2169,690000.0,2.0,345000.0,1866,369.77,,,,,2025-11-10,12,1900,8122.0,93.89,"1x 1BR, 1x 2BR"
Easthampton,1027,415000.0,2.0,207500.0,2964,140.01,,,,,2025-11-10,49,1922,4426.0,92.43,2x 4BR
Boston,2130,1425000.0,3.0,475000.0,3348,425.63,70200.0,20.3,70200.0,4.93,2025-11-10,98,1925,16526.0,91.94,"1x 2BR, 2x 3BR"
Springfield,1104,340000.0,2.0,170000.0,2592,131.17,22200.0,15.32,22200.0,6.53,2025-11-10,82,1923,4026.0,100.0,2x 3BR
Somerville,2143,1240000.0,2.0,620000.0,2256,549.65,,,,,2025-11-10,38,1900,11711.0,99.2,2x 3BR
New Bedford,2740,625000.0,2.0,312500.0,2808,222.58,,,,,2025-11-10,13,1891,4767.0,107.78,"1x 2BR, 1x 3BR"
Springfield,1107,500000.0,2.0,250000.0,3076,162.55,,,,,2025-11-10,49,1905,4964.0,104.17,2x 5BR
Boston,2121,867500.0,2.0,433750.0,3752,231.21,,,,,2025-11-10,10,1935,8986.0,102.06,2x 3BR
Dracut,1826,665000.0,2.0,332500.0,2231,298.07,15600.0,42.63,15600.0,2.35,2025-11-12,13,1910,4532.0,102.32,2x 2BR
Cambridge,2141,2999000.0,3.0,999666.67,4089,733.43,181200.0,16.55,166200.0,5.54,2025-11-12,80,1894,19183.0,100.0,3x 3BR
Brockton,2301,665000.0,2.0,332500.0,2197,302.69,,,,,2025-11-12,264,1880,7766.0,95.03,"1x 2BR, 1x 5BR"
Fall River,2723,750000.0,6.0,125000.0,3884,193.1,,,,,2025-11-12,200,1900,8200.0,90.58,5x 2BR
Worcester,1610,880000.0,3.0,293333.33,3723,236.37,90000.0,9.78,69588.0,7.91,2025-11-12,10,1905,8432.0,100.57,3x 3BR
New Bedford,2740,615000.0,3.0,205000.0,3077,199.87,,,,,2025-11-12,50,1911,5423.0,97.63,3x 2BR
Norwood,2062,1095000.0,3.0,365000.0,4082,268.25,107400.0,10.2,107400.0,9.81,2025-11-12,22,1920,7783.0,95.22,"2x 1BR, 1x 4BR"
Somerville,2145,1025000.0,3.0,341666.67,3426,299.18,,,,,2025-11-12,9,1920,12479.0,128.29,3x 2BR
Webster,1570,490000.0,3.0,163333.33,2340,209.4,43800.0,11.19,42180.0,8.61,2025-11-12,85,1880,3528.0,98.0,"1x 1BR, 1x 2BR, 1x 3BR"
New Bedford,2740,545000.0,2.0,272500.0,1934,281.8,,,,,2025-11-12,24,1875,3640.0,103.81,2x 3BR
New Bedford,2740,565000.0,2.0,282500.0,2152,262.55,49800.0,11.35,49800.0,8.81,2025-11-12,40,1893,4512.0,100.0,"1x 2BR, 1x 5BR"
Springfield,1108,485000.0,22.0,22045.45,4577,105.96,33120.0,14.64,33120.0,6.83,2025-11-12,21,1912,6350.0,99.0,2x 6BR
Springfield,1104,375000.0,2.0,187500.0,1800,208.33,31800.0,11.79,31800.0,8.48,2025-11-12,109,1985,5178.0,100.0,2x 2BR
Lynn,1905,550000.0,2.0,275000.0,1724,319.03,,,,,2025-11-12,10,1880,6947.0,106.8,"1x 1BR, 1x 3BR"
Stoneham,2180,525000.0,2.0,262500.0,2306,227.67,,,,,2025-11-12,66,1920,5842.0,87.65,2x 2BR
Fall River,2721,780000.0,2.0,390000.0,4050,192.59,,,,,2025-11-12,122,2006,7463.0,97.5,2x 3BR
Worcester,1604,600000.0,2.0,300000.0,2046,293.26,,,,,2025-11-12,39,1900,6198.0,92.45,2x 3BR
Boston,2124,2650000.0,5.0,530000.0,8162,324.68,247200.0,10.72,247200.0,9.33,2025-11-12,39,1900,12968.0,98.15,"4x 3BR, 1x 5BR"
Amherst,1002,735000.0,2.0,367500.0,2815,261.1,70200.0,10.47,66650.0,9.07,2025-11-12,26,1850,10106.0,98.13,"1x 3BR, 1x 4BR"
Fall River,2720,799900.0,6.0,133316.67,4320,185.16,,,,,2025-11-13,36,1900,6524.0,100.11,"1x 1BR, 1x 2BR"
Dudley,1571,315000.0,2.0,157500.0,2148,146.65,10800.0,29.17,10800.0,3.43,2025-11-13,34,1870,2543.0,98.75,2x 2BR
Raynham,2767,648900.0,2.0,324450.0,1796,361.3,,,,,2025-11-13,20,1880,6286.0,100.0,2x 2BR
Worcester,1606,600000.0,3.0,200000.0,3940,152.28,,,,,2025-11-13,15,1890,8014.0,105.26,3x 2BR
Fall River,2721,1200000.0,6.0,200000.0,8298,144.61,140700.0,8.53,101699.0,8.47,2025-11-13,34,1900,10122.0,92.31,5x 2BR
Norwood,2062,885000.0,3.0,295000.0,2730,324.18,27600.0,32.07,27600.0,3.12,2025-11-13,16,1900,7552.0,100.68,3x 2BR
Springfield,1105,591000.0,2.0,295500.0,3350,176.42,,,,,2025-11-13,25,2025,192.72,103.7,2x 4BR
Fall River,2723,374900.0,2.0,187450.0,900,416.56,,,,,2025-11-13,19,1950,3310.0,100.0,2x 1BR
Worcester,1603,710000.0,3.0,236666.67,3417,207.78,61200.0,11.6,61200.0,8.62,2025-11-13,22,1911,8745.0,101.44,3x 2BR
Springfield,1105,429900.0,3.0,143300.0,3057,140.63,56400.0,7.62,56400.0,13.12,2025-11-13,23,1895,3429.0,102.38,3x 3BR
Brockton,2301,690000.0,2.0,345000.0,1620,425.93,,,,,2025-11-13,22,1925,7402.0,98.71,2x 2BR
Mansfield,2048,770000.0,2.0,385000.0,2156,357.14,34800.0,22.13,34800.0,4.52,2025-11-13,79,1971,8774.0,99.35,"1x 2BR, 1x 3BR"
Haverhill,1835,800000.0,2.0,400000.0,3350,238.81,,,,,2025-11-13,14,1900,6782.0,102.58,"1x 2BR, 1x 5BR"
Springfield,1109,340000.0,2.0,170000.0,2088,162.84,21300.0,15.96,21300.0,6.26,2025-11-13,27,1898,3514.0,101.49,2x 3BR
Springfield,1104,385000.0,2.0,192500.0,2690,143.12,27600.0,13.95,27600.0,7.17,2025-11-13,65,1923,5819.0,98.97,"1x 2BR, 1x 5BR"
Southbridge,1550,600000.0,4.0,150000.0,4000,150.0,51588.0,11.63,51588.0,8.6,2025-11-13,33,1900,6324.0,101.7,"1x 1BR, 2x 2BR, 1x 3BR"
Attleboro,2703,755000.0,2.0,377500.0,2688,280.88,60000.0,12.58,60000.0,7.95,2025-11-14,19,1997,7692.0,100.68,2x 3BR
Milford,1757,700000.0,2.0,350000.0,2912,240.38,,,,,2025-11-14,48,1890,7936.0,101.6,"1x 1BR, 1x 7BR"
Dartmouth,2747,500000.0,2.0,250000.0,1553,321.96,46200.0,10.82,46200.0,9.24,2025-11-14,54,1880,3149.0,93.46,"1x 1BR, 1x 3BR"
New Bedford,2744,575000.0,6.0,95833.33,5369,107.1,27600.0,20.83,27600.0,4.8,2025-11-14,31,1909,5891.37,96.64,"1x 1BR, 2x 2BR, 1x 3BR"
Somerville,2145,1150000.0,2.0,575000.0,2312,497.4,84000.0,13.69,84000.0,7.3,2025-11-14,47,1880,11152.0,95.83,"1x 2BR, 1x 3BR"
Warren,1083,303030.0,2.0,151515.0,2796,108.38,,,,,2025-11-14,62,1892,3154.0,101.04,2x 3BR
Boston,2118,5000000.0,8.0,625000.0,9941,502.97,,,,,2025-11-14,107,1899,99.0,88.5,"2x 1BR, 3x 2BR"
Dighton,2715,375000.0,2.0,187500.0,2928,128.07,,,,,2025-11-14,14,1685,7418.0,102.74,"1x 1BR, 1x 3BR"
Southwick,1077,330000.0,2.0,165000.0,1469,224.64,40800.0,8.09,40800.0,12.36,2025-11-14,77,1940,4075.0,97.06,"1x 1BR, 1x 4BR"
Saugus,1906,780000.0,2.0,390000.0,2116,368.62,,,,,2025-11-14,10,1970,7296.0,100.01,"1x 2BR, 1x 3BR"
Worcester,1607,552000.0,2.0,276000.0,2160,255.56,24000.0,23.0,24000.0,4.35,2025-11-14,14,1924,6296.0,100.36,2x 2BR
Fitchburg,1420,675000.0,3.0,225000.0,3921,172.15,66000.0,10.23,66000.0,9.78,2025-11-14,8,1932,6201.0,108.89,3x 3BR
Worcester,1604,770000.0,3.0,256666.67,4125,186.67,54000.0,14.26,54000.0,7.01,2025-11-14,18,1924,9683.0,96.26,3x 3BR
Worcester,1607,637000.0,3.0,212333.33,3036,209.82,62400.0,10.21,62400.0,9.8,2025-11-14,45,1880,6842.0,98.0,"2x 2BR, 1x 3BR"
Boston,2126,916000.0,2.0,458000.0,2711,337.88,,,,,2025-11-14,9,1900,7185.0,107.78,2x 3BR
Lynn,1902,800000.0,2.0,400000.0,2993,267.29,,,,,2025-11-14,21,1910,8517.0,100.01,"1x 2BR, 1x 3BR"
Springfield,1109,430000.0,4.0,107500.0,2620,164.12,42000.0,10.24,42000.0,9.77,2025-11-14,90,1905,5526.0,100.0,"3x 1BR, 1x 2BR"
Leominster,1453,575500.0,2.0,287750.0,1578,364.7,12000.0,47.96,12000.0,2.09,2025-11-14,14,1957,5879.0,102.79,"1x 1BR, 1x 3BR"
New Bedford,2740,720000.0,3.0,240000.0,3201,224.93,,,,,2025-11-14,23,1909,6320.0,101.41,3x 3BR
Marlborough,1752,770000.0,2.0,385000.0,3285,234.4,,,,,2025-11-14,25,1890,2025.0,99.35,2x 2BR
Malden,2148,980000.0,2.0,490000.0,2639,371.35,,,,,2025-11-14,43,1920,9717.0,95.61,"1x 2BR, 1x 3BR"
Chicopee,1013,320000.0,2.0,160000.0,1344,238.1,12000.0,26.67,12000.0,3.75,2025-11-14,28,1916,3258.0,94.15,2x 2BR
Haverhill,1830,750000.0,2.0,375000.0,2366,316.99,46200.0,16.23,46200.0,6.16,2025-11-14,28,1900,6371.0,100.0,2x 2BR
New Bedford,2746,490150.0,3.0,163383.33,2162,226.71,20400.0,24.03,20400.0,4.16,2025-11-14,112,1904,4978.0,93.36,3x 2BR
Cambridge,2139,6750000.0,12.0,562500.0,13602,496.25,492631.0,13.7,408643.0,6.05,2025-11-14,32,1900,36770.0,93.75,2x 2BR
Winchendon,1475,350000.0,2.0,175000.0,2204,158.8,,,,,2025-11-14,85,1900,2945.0,82.35,"1x 2BR, 1x 4BR"
Lynn,1905,950000.0,3.0,316666.67,3972,239.17,60000.0,15.83,60000.0,6.32,2025-11-14,30,1910,9742.0,90.56,3x 3BR
Townsend,1469,595000.0,2.0,297500.0,2782,213.87,,,,,2025-11-14,22,1960,5568.0,99.33,"1x 1BR, 1x 3BR"
New Bedford,2744,595000.0,2.0,297500.0,2582,230.44,16200.0,36.73,16200.0,2.72,2025-11-14,44,1912,5071.0,101.71,2x 3BR
Cambridge,2140,2570000.0,2.0,1285000.0,3133,820.3,28800.0,89.24,28800.0,1.12,2025-11-14,28,1893,10778.0,99.23,"1x 1BR, 1x 5BR"
Montague,1376,285000.0,2.0,142500.0,2072,137.55,,,,,2025-11-14,29,1925,3827.0,96.61,"1x 1BR, 1x 3BR"
Montague,1351,379900.0,2.0,189950.0,2120,179.2,14400.0,26.38,14400.0,3.79,2025-11-14,19,1985,4819.0,100.0,2x 2BR
Gardner,1440,395000.0,2.0,197500.0,1872,211.0,37200.0,10.62,37200.0,9.42,2025-11-14,26,1924,3632.0,95.18,2x 2BR
Revere,2151,880000.0,2.0,440000.0,2230,394.62,,,,,2025-11-14,15,1960,7060.0,103.53,"1x 2BR, 1x 3BR"
Milford,1757,610000.0,2.0,305000.0,2050,297.56,,,,,2025-11-14,20,1920,6367.0,101.68,2x 2BR
Wakefield,1880,950000.0,2.0,475000.0,2554,371.97,,,,,2025-11-14,17,1880,8484.0,100.01,2x 2BR
Haverhill,1830,730000.0,2.0,365000.0,2490,293.17,25200.0,28.97,25200.0,3.45,2025-11-14,19,1900,5310.0,107.37,"1x 2BR, 1x 3BR"
Haverhill,1835,900000.0,3.0,300000.0,2843,316.57,21060.0,42.74,21060.0,2.34,2025-11-14,20,1900,6790.0,114.07,"1x 1BR, 2x 2BR"
Ashland,1721,640000.0,2.0,320000.0,1994,320.96,43800.0,14.61,43800.0,6.84,2025-11-14,14,1890,5809.0,101.6,"1x 1BR, 1x 3BR"
Winthrop,2152,830000.0,2.0,415000.0,2000,415.0,19800.0,41.92,19800.0,2.39,2025-11-14,41,1966,6813.0,97.65,"1x 1BR, 1x 3BR"
Lowell,1852,625000.0,2.0,312500.0,2046,305.47,24000.0,26.04,48000.0,7.68,2025-11-14,48,1880,5466.0,100.02,2x 2BR
Taunton,2780,735000.0,3.0,245000.0,3376,217.71,66600.0,11.04,66600.0,9.06,2025-11-14,4,1900,6331.0,105.02,"1x 2BR, 2x 3BR"
Springfield,1107,295000.0,2.0,147500.0,2674,110.32,11400.0,25.88,11400.0,3.86,2025-11-14,38,1893,4394.0,102.08,2x 2BR
Boston,2136,970000.0,2.0,485000.0,3072,315.76,57600.0,16.84,57600.0,5.94,2025-11-14,22,1910,8616.0,99.49,"1x 2BR, 1x 4BR"
Westfield,1085,325000.0,2.0,162500.0,2674,121.54,,,,,2025-11-14,35,1900,4212.0,92.86,2x 3BR
Haverhill,1832,870000.0,2.0,435000.0,2754,315.9,,,,,2025-11-14,6,1921,5953.0,102.36,"1x 2BR, 1x 3BR"
Boston,2118,1375000.0,3.0,458333.33,2327,590.89,9600.0,143.23,9600.0,0.7,2025-11-17,111,1875,14283.0,68.75,"2x 0BR, 1x 3BR"
Boston,2124,1100000.0,2.0,550000.0,3776,291.31,,,,,2025-11-17,38,1900,8179.0,91.67,"1x 3BR, 1x 5BR"
Fitchburg,1420,725000.0,7.0,103571.43,5461,132.76,111600.0,6.5,101990.0,14.07,2025-11-17,13,1940,6446.0,96.68,"1x 1BR, 2x 2BR, 2x 3BR"
Southbridge,1550,495000.0,2.0,247500.0,2648,186.93,,,,,2025-11-17,25,1875,517.0,106.45,"1x 2BR, 1x 3BR"
Newton,2465,1350000.0,2.0,675000.0,2664,506.76,80400.0,16.79,64204.0,4.76,2025-11-17,28,1925,9898.0,100.0,"1x 2BR, 1x 3BR"
Everett,2149,885000.0,2.0,442500.0,2441,362.56,,,,,2025-11-17,50,1900,8367.0,98.44,"1x 1BR, 1x 4BR"
Quincy,2169,820000.0,2.0,410000.0,1750,468.57,49800.0,16.47,49800.0,6.07,2025-11-17,11,1900,7041.0,97.62,2x 1BR
Boston,2124,1550000.0,3.0,516666.67,4386,353.4,140400.0,11.04,140400.0,9.06,2025-11-17,38,1900,8653.0,103.33,3x 3BR
Somerville,2143,1260000.0,2.0,630000.0,2651,475.29,,,,,2025-11-17,26,1900,12919.0,100.8,"1x 1BR, 1x 4BR"
Southbridge,1550,480000.0,2.0,240000.0,2252,213.14,19800.0,24.24,19800.0,4.12,2025-11-17,5,1984,5344.0,103.23,"1x 2BR, 1x 3BR"
Lowell,1850,720000.0,2.0,360000.0,3951,182.23,64200.0,11.21,64200.0,8.92,2025-11-17,27,1930,7352.0,100.0,"1x 3BR, 1x 4BR"
New Bedford,2740,435000.0,2.0,217500.0,3720,116.94,9600.0,45.31,9600.0,2.21,2025-11-17,24,1880,3918.0,104.82,2x 2BR
Chicopee,1013,324750.0,2.0,162375.0,3552,91.43,,,,,2025-11-17,8,1920,5283.0,93.05,3x 2BR
Boston,2131,1365000.0,4.0,341250.0,3722,366.74,93600.0,14.58,93600.0,6.86,2025-11-17,22,1920,7477.0,97.5,"2x 2BR, 2x 3BR"
West Springfield,1089,355000.0,2.0,177500.0,2154,164.81,21000.0,16.9,21000.0,5.92,2025-11-17,35,1880,3874.0,101.43,2x 3BR
Warren,1083,650000.0,7.0,92857.14,5645,115.15,79800.0,8.15,52649.0,8.1,2025-11-17,187,1870,6350.0,95.73,"1x 1BR, 4x 2BR"
Medford,2155,1075000.0,2.0,537500.0,3051,352.34,30000.0,35.83,30000.0,2.79,2025-11-17,13,1925,9024.0,110.26,"1x 2BR, 1x 3BR"
Malden,2148,1420000.0,2.0,710000.0,3941,360.31,,,,,2025-11-17,65,1930,9.0,94.67,"1x 2BR, 1x 4BR"
Lowell,1850,782500.0,4.0,195625.0,2738,285.79,66600.0,11.75,66600.0,8.51,2025-11-17,53,1920,6928.0,86.95,"1x 1BR, 1x 2BR, 1x 3BR, 1x 4BR"
Quincy,2170,701000.0,2.0,350500.0,2339,299.7,,,,,2025-11-17,19,1930,8480.0,93.47,2x 2BR
